mes_lancamento,plano_orcamentario_nome,fase_da_despesa,nome_do_gasto,acao_governo_codigo,gasto_item,instrumento_inicial,agrupamento,instrumento_final,data,encerramento,detalhamento_do_gasto
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - ENSAIOS CLINICOS DE FARMACOS E ESTRUTURACAO DE LABORATORIO DE NIVEL DE BIOSSEGURANCA SUPERIOR",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,1200000,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - ENSAIOS CLINICOS DE FARMACOS E ESTRUTURACAO DE LABORATORIO DE NIVEL DE BIOSSEGURANCA SUPERIOR",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,1200000,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - PESQUISA E DESENVOLVIMENTO NAS AREAS DE BIOTECNOLOGIA E SAUDE",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,4947520,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - PESQUISA E DESENVOLVIMENTO NAS AREAS DE BIOTECNOLOGIA E SAUDE",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,7760616,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 963, DE 7 DE MAIO DE 2020 - CONCESSAO DE FINANCIAMENTO AO SETOR DE TURISMO NO AMBITO DO FUNGETUR",Pagamento,Financiamento da Infraestrutura Turística,454,385000000,MP nº 963/2020,Suporte ao Trabalho,Lei nº 14051/2020,2020-05-07T00:00:00Z,NA,Crédito para o setor de Turismo
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 963, DE 7 DE MAIO DE 2020 - CONCESSAO DE FINANCIAMENTO AO SETOR DE TURISMO NO AMBITO DO FUNGETUR",Previsão,Financiamento da Infraestrutura Turística,454,1922682647,MP nº 963/2020,Suporte ao Trabalho,Lei nº 14051/2020,2020-05-07T00:00:00Z,NA,Crédito para o setor de Turismo
2021-07-01,COVID-19 - MEDIDA PROVISORIA N. 965 DE 13 DE MAIO DE 2020,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,53787,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça
2021-07-01,COVID-19 - MEDIDA PROVISORIA N. 965 DE 13 DE MAIO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,2285962,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 965, DE 13 DE MAIO DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,340559,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 965, DE 13 DE MAIO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,10305467,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 967, DE 19 DE MAIO DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,1003333970,MP nº 967/2020,Medidas Sanitárias,Lei 14055/2020,2020-05-19T00:00:00Z,NA,Ampliação da capacidade de atendimento
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 967, DE 19 DE MAIO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,1089437086,MP nº 967/2020,Medidas Sanitárias,Lei 14055/2020,2020-05-19T00:00:00Z,NA,Ampliação da capacidade de atendimento
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 969, DE 20 DE MAIO DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,165048482,MP nº 969/2020,Medidas Sanitárias,Lei 14056/2020,2020-05-20T00:00:00Z,NA,Ampliação da capacidade de atendimento - Via FNS
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 969, DE 20 DE MAIO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,167431349,MP nº 969/2020,Medidas Sanitárias,Lei 14056/2020,2020-05-20T00:00:00Z,NA,Ampliação da capacidade de atendimento - Via FNS
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 970, DE 25 DE MAIO DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20TP,310126,MP nº 970/2020,Medidas Sanitárias,NA,2020-05-25T00:00:00Z,2020-09-22T00:00:00Z,Ampliação da capacidade de atendimento
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 970, DE 25 DE MAIO DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,212B,13740,MP nº 970/2020,Medidas Sanitárias,NA,2020-05-25T00:00:00Z,2020-09-22T00:00:00Z,Ampliação da capacidade de atendimento
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 970, DE 25 DE MAIO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20TP,310125,MP nº 970/2020,Medidas Sanitárias,NA,2020-05-25T00:00:00Z,2020-09-22T00:00:00Z,Ampliação da capacidade de atendimento
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 970, DE 25 DE MAIO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,212B,13740,MP nº 970/2020,Medidas Sanitárias,NA,2020-05-25T00:00:00Z,2020-09-22T00:00:00Z,Ampliação da capacidade de atendimento
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 976, DE 4 DE JUNHO DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,127796261,MP nº 976/2020,Medidas Sanitárias,Lei 14067/2020,2020-06-04T00:00:00Z,NA,Ampliação da capacidade de atendimento
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 976, DE 4 DE JUNHO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,212H,10924033,MP nº 976/2020,Medidas Sanitárias,Lei 14067/2020,2020-06-04T00:00:00Z,NA,Ampliação da capacidade de atendimento
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 976, DE 4 DE JUNHO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,145217417,MP nº 976/2020,Medidas Sanitárias,Lei 14067/2020,2020-06-04T00:00:00Z,NA,Ampliação da capacidade de atendimento
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 988, DE 30 DE JUNHO DE 2020",Pagamento,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,00S4,355380937,MP nº 988/2020,Proteção Social,NA,2020-06-30T00:00:00Z,2020-10-28T00:00:00Z,Auxílio Emergencial 2020
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 988, DE 30 DE JUNHO DE 2020",Previsão,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,00S4,1271408960,MP nº 988/2020,Proteção Social,NA,2020-06-30T00:00:00Z,2020-10-28T00:00:00Z,Auxílio Emergencial 2020
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 994, DE 6 DE AGOSTO DE 2020 - PROCESSAMENTO FINAL E ABSORCAO DE TECNOLOGIA DE VACINA",Pagamento,Aquisição de Vacinas e Insumos para Prevenção e Controle,21C0,289543887,MP nº 994/2020,Medidas Sanitárias,Lei nº 14107/2020,2020-08-06T00:00:00Z,NA,Vacina - AstraZeneca
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 994, DE 6 DE AGOSTO DE 2020 - PROCESSAMENTO FINAL E ABSORCAO DE TECNOLOGIA DE VACINA",Previsão,Aquisição de Vacinas e Insumos para Prevenção e Controle,21C0,613809572,MP nº 994/2020,Medidas Sanitárias,Lei nº 14107/2020,2020-08-06T00:00:00Z,NA,Vacina - AstraZeneca
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 999, DE 2 SETEMBRO DE 2020",Pagamento,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,00SF,474018890,MP nº 999/2020,Proteção Social,NA,2020-09-02T00:00:00Z,NA,Auxílio Emergencial 2020 - Parte 2 (R$ 300)
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. 999, DE 2 SETEMBRO DE 2020",Previsão,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,00SF,1012067579,MP nº 999/2020,Proteção Social,NA,2020-09-02T00:00:00Z,NA,Auxílio Emergencial 2020 - Parte 2 (R$ 300)
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. XXX, DE XX DE ABRIL DE 202 - SERVICOS DE TECNOLOGIA DA INFORMACAO PARA PAGAMENTO DO BENEFICIO EMERGENCIAL",Previsão,Benefício Emergencial de Manutenção do Emprego e da Renda,21C2,125770928,"COVID-19 - MEDIDA PROVISORIA N. XXX, DE XX DE ABRIL DE 202 - SERVICOS DE TECNOLOGIA DA INFORMACAO PARA PAGAMENTO DO BENEFICIO EMERGENCIAL",NA,NA,NA,NA,NA
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. XXX, DE XX DE ABRIL DE 2021 - BENEFICIO EMERGENCIAL DE MANUTENCAO DO EMPREGO E DA RENDA",Pagamento,Benefício Emergencial de Manutenção do Emprego e da Renda,21C2,3507906598,"COVID-19 - MEDIDA PROVISORIA N. XXX, DE XX DE ABRIL DE 2021 - BENEFICIO EMERGENCIAL DE MANUTENCAO DO EMPREGO E DA RENDA",NA,NA,NA,NA,NA
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. XXX, DE XX DE ABRIL DE 2021 - BENEFICIO EMERGENCIAL DE MANUTENCAO DO EMPREGO E DA RENDA",Previsão,Benefício Emergencial de Manutenção do Emprego e da Renda,21C2,9841750306,"COVID-19 - MEDIDA PROVISORIA N. XXX, DE XX DE ABRIL DE 2021 - BENEFICIO EMERGENCIAL DE MANUTENCAO DO EMPREGO E DA RENDA",NA,NA,NA,NA,NA
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. XXX, DE XX DE ABRIL DE 2021 - SERVICOS DE CALL-CENTER E TELEFONIA PARA ATENDIMENTO AOS BENEFICIARIOS DO BENEFICIO EMERGENCIAL",Previsão,Benefício Emergencial de Manutenção do Emprego e da Renda,21C2,3490000,"COVID-19 - MEDIDA PROVISORIA N. XXX, DE XX DE ABRIL DE 2021 - SERVICOS DE CALL-CENTER E TELEFONIA PARA ATENDIMENTO AOS BENEFICIARIOS DO BENEFICIO EMERGENCIAL",NA,NA,NA,NA,NA
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. XXX,DE XX DE ABRIL DE 2021 - SERVICOS BANCARIOS PARA PAGAMENTO DO BENEFICIO EMERGENCIAL",Pagamento,Benefício Emergencial de Manutenção do Emprego e da Renda,21C2,788022,"COVID-19 - MEDIDA PROVISORIA N. XXX,DE XX DE ABRIL DE 2021 - SERVICOS BANCARIOS PARA PAGAMENTO DO BENEFICIO EMERGENCIAL",NA,NA,NA,NA,NA
2021-07-01,"COVID-19 - MEDIDA PROVISORIA N. XXX,DE XX DE ABRIL DE 2021 - SERVICOS BANCARIOS PARA PAGAMENTO DO BENEFICIO EMERGENCIAL",Previsão,Benefício Emergencial de Manutenção do Emprego e da Renda,21C2,6690000,"COVID-19 - MEDIDA PROVISORIA N. XXX,DE XX DE ABRIL DE 2021 - SERVICOS BANCARIOS PARA PAGAMENTO DO BENEFICIO EMERGENCIAL",NA,NA,NA,NA,NA
2021-07-01,"COVID - 19 - MEDIDA PROVISORIA N. 1.015, DE 17 DE DEZEMBRO DE 2020 - AQUISICAO DE VACINAS E OUTRAS DESPESAS ASSOCIADAS A IMUNIZACAO",Pagamento,Aquisição de Vacinas e Insumos para Prevenção e Controle,21C0,6517928264,MP nº 1015/2020,Medidas Sanitárias,NA,2020-12-17T00:00:00Z,NA,Vacina - sem especificação
2021-07-01,"COVID - 19 - MEDIDA PROVISORIA N. 1.015, DE 17 DE DEZEMBRO DE 2020 - AQUISICAO DE VACINAS E OUTRAS DESPESAS ASSOCIADAS A IMUNIZACAO",Previsão,Aquisição de Vacinas e Insumos para Prevenção e Controle,21C0,19992390529,MP nº 1015/2020,Medidas Sanitárias,NA,2020-12-17T00:00:00Z,NA,Vacina - sem especificação
2021-07-01,"COVID 19 - MEDIDA PROVISORIA N. 921, DE 7 DE FEVEREIRO DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,271860,MP nº 921/2020,Medidas Sanitárias,NA,2020-02-07T00:00:00Z,2020-07-08T00:00:00Z,Apoio a brasileiros nos exterior - Operação Regresso
2021-07-01,"COVID 19 - MEDIDA PROVISORIA N. 921, DE 7 DE FEVEREIRO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,272263,MP nº 921/2020,Medidas Sanitárias,NA,2020-02-07T00:00:00Z,2020-07-08T00:00:00Z,Apoio a brasileiros nos exterior - Operação Regresso
2021-07-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,65,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,"Ampliação da capacidade de atendimento – DEFESA, MCTI: pesquisa; MRE: brasileiros retidos no exterior"
2021-07-01,"COVID 19 - MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020 - EIXO LOGISTICO - OPERACIONAL - EMCFA",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,12066897,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,"Ampliação da capacidade de atendimento – DEFESA, MCTI: pesquisa; MRE: brasileiros retidos no exterior"
2021-07-01,"COVID 19 - MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020 - EIXO LOGISTICO - OPERACIONAL - EMCFA",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,12830282,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,"Ampliação da capacidade de atendimento – DEFESA, MCTI: pesquisa; MRE: brasileiros retidos no exterior"
2021-07-01,COVID 19 - MEDIDA PROVISORIA N. 985 DE 25 DE JUNHO DE 2020,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,30671061,MP nº 985/2020,Medidas Sanitárias,NA,2020-06-25T00:00:00Z,2020-10-23T00:00:00Z,Ampliação da capacidade de atendimento
2021-07-01,COVID 19 - MEDIDA PROVISORIA N. 985 DE 25 DE JUNHO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,55179216,MP nº 985/2020,Medidas Sanitárias,NA,2020-06-25T00:00:00Z,2020-10-23T00:00:00Z,Ampliação da capacidade de atendimento
2021-07-01,COVID 19 - MEDIDA PROVISORIO N. 929 DE 25 DE MARCO DE 2020 - SEPESD,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,4851430,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,"Ampliação da capacidade de atendimento – DEFESA, MCTI: pesquisa; MRE: brasileiros retidos no exterior"
2021-07-01,COVID 19 - MEDIDA PROVISORIO N. 929 DE 25 DE MARCO DE 2020 - SEPESD,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,6888560,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,"Ampliação da capacidade de atendimento – DEFESA, MCTI: pesquisa; MRE: brasileiros retidos no exterior"
2021-07-01,ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS - DESPESAS DIVERSAS,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,11933504,ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS - DESPESAS DIVERSAS,NA,NA,NA,NA,NA
2021-07-01,ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS - DESPESAS DIVERSAS,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,12129428,ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS - DESPESAS DIVERSAS,NA,NA,NA,NA,NA
2021-07-01,ESTACIONAMENTO E PERMANENCIA DE AERONAVES DE EMPRESAS NACIONAIS DE TRANSPORTE AEREO REGULAR DE PASSAGEIROS - COVID-19 - DESPESAS DIVERSAS,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,00SH,278816,ESTACIONAMENTO E PERMANENCIA DE AERONAVES DE EMPRESAS NACIONAIS DE TRANSPORTE AEREO REGULAR DE PASSAGEIROS - COVID-19 - DESPESAS DIVERSAS,NA,NA,NA,NA,NA
2021-07-01,IMPLEMENTACAO DE PLANO DE CONTINGENCIAS DA ANVISA - COVID-19,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,8719,45114,IMPLEMENTACAO DE PLANO DE CONTINGENCIAS DA ANVISA - COVID-19,NA,NA,NA,NA,NA
2021-07-01,IMPLEMENTACAO DE PLANO DE CONTINGENCIAS DA ANVISA - COVID-19,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,8719,1000000,IMPLEMENTACAO DE PLANO DE CONTINGENCIAS DA ANVISA - COVID-19,NA,NA,NA,NA,NA
2021-07-01,"MEDIDA PROVISORIA N. 924, DE 13/03/2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,4087028,MP nº 924/2020,Medidas Sanitárias,NA,2020-03-13T00:00:00Z,2020-07-10T00:00:00Z,Ampliação da capacidade de atendimento
2021-07-01,"MEDIDA PROVISORIA N. 924, DE 13/03/2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,7101871,MP nº 924/2020,Medidas Sanitárias,NA,2020-03-13T00:00:00Z,2020-07-10T00:00:00Z,Ampliação da capacidade de atendimento
2021-07-01,MEDIDA PROVISORIA N. 941 DE 2 DE ABRIL DE 2020 (RP7),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,2567472,MP nº 941/2020,Medidas Sanitárias,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares
2021-07-01,MEDIDA PROVISORIA N. 941 DE 2 DE ABRIL DE 2020 (RP7),Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,6298056,MP nº 941/2020,Medidas Sanitárias,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares
2021-07-01,"MEDIDA PROVISORIA N. 942 DE 2/4/20, PARA ACOES NO AMBITO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,11386651,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2021-07-01,"MEDIDA PROVISORIA N. 942 DE 2/4/20, PARA ACOES NO AMBITO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,13867023,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2021-07-01,"MEDIDA PROVISORIA N. 942, DE 02/04/2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,57115981,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2021-07-01,"MEDIDA PROVISORIA N. 942, DE 02/04/2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,143556550,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2021-07-01,"MEDIDA PROVISORIA N. 942, DE 2/4/20, PARA ACOES NO AMBITO DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,4312779,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2021-07-01,"MEDIDA PROVISORIA N. 942, DE 2/4/20, PARA ACOES NO AMBITO DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,5236148,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2021-07-01,"MEDIDA PROVISORIA N. 942, DE 2/4/2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,50511515,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2021-07-01,"MEDIDA PROVISORIA N. 942, DE 2/4/2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,61839248,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2021-07-01,REFORCO DE RECURSOS PARA EMERGENCIA INTERNACIONAL EM SAUDE PUBLICA - CORONAVIRUS,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,2F01,640258719,REFORCO DE RECURSOS PARA EMERGENCIA INTERNACIONAL EM SAUDE PUBLICA - CORONAVIRUS,NA,NA,NA,NA,NA
2021-06-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,2000,1139491,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
2021-06-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,2004,23398550,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
2021-06-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20GK,109833,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
2021-06-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20RG,52771,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
2021-06-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20RK,2346699,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
2021-06-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20RL,636770,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
2021-06-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20TP,285476986,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
2021-06-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20U4,13244,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
2021-06-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20UF,313799,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
2021-06-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20XT,6064381,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
2021-06-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20YU,21123,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
